,item,price,url
284,Parklands® Deluxe Security Guard Belt,$35,https://toronto.craigslist.org/mss/tls/d/mississauga-parklands-deluxe-security/6795331000.html
285,New Graco Airless Paintmaster spray painter for oil or latex w how-to,$125,https://toronto.craigslist.org/yrk/tls/d/north-york-new-graco-airless/6795223195.html
286,18V brushless Drill/Impact with 2 batteries and charger,$200,https://toronto.craigslist.org/tor/tls/d/mississauga-18v-brushless-drill-impact/6794979879.html
287,drill bits $ 10.00,$10,https://toronto.craigslist.org/tor/tls/d/drill-bits-1000/6794968981.html
288,"PEX Crimp Tool 3/4""",$50,https://toronto.craigslist.org/tor/tls/d/etobicoke-pex-crimp-tool-3-4/6794969164.html
289,160 LB 5 GL. MADE IN ITALY COMPRESSOR $ 150 O.B.O,$150,https://toronto.craigslist.org/tor/tls/d/160-lb-5-gl-made-in-italy-compressor/6794970372.html
290,Temperature Infrared Thermometer,$50,https://toronto.craigslist.org/tor/tls/d/etobicoke-temperature-infrared/6794964713.html
291,Backflow preventer,$300,https://toronto.craigslist.org/tor/tls/d/etobicoke-backflow-preventer/6794957022.html
292,"DIES 1"" to 2""",$100,https://toronto.craigslist.org/tor/tls/d/etobicoke-dies-1-to-2/6794949415.html
293,"79pc.r,toolset $70 /  multimeter $15 / 22pc.toolset $20",$70,https://toronto.craigslist.org/tor/tls/d/79pcrtoolset-70-multimeter-15/6794910610.html
294,chisels,$40,https://toronto.craigslist.org/tor/tls/d/north-york-chisels/6794882600.html
295,Set of 4 Brand new Slings and clevises,$150,https://toronto.craigslist.org/tor/tls/d/north-york-set-of-4-brand-new-slings/6794868048.html
296,Chain hoist,$75,https://toronto.craigslist.org/tor/tls/d/north-york-chain-hoist/6794868469.html
297,Heavy duty truck stand,$225,https://toronto.craigslist.org/tor/tls/d/north-york-heavy-duty-truck-stand/6794869207.html
298,discontinued knife collection,$1,https://toronto.craigslist.org/tor/tls/d/port-coquitlam-discontinued-knife/6779423370.html
299,"BRAND NEW 14"" AIR TIRE",$15,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-14-air-tire/6794577848.html
300,ROTARY TOOL KIT W/FLEX SHAFT 40PC,$40,https://toronto.craigslist.org/tor/tld/d/north-york-rotary-tool-kit-flex-shaft/6794578156.html
301,Saw Guide Protractor,$20,https://toronto.craigslist.org/tor/tld/d/north-york-saw-guide-protractor/6794577338.html
302,Brand New Post Driver,$40,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-post-driver/6794578404.html
303,Brand New Safety Cone with Reflective Strips/Caution/Attention/Danger,$0.00,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-safety-cone-with/6794578954.html
304,Hilti Kwik Bolt II 44pcs Item # 00229232,$60,https://toronto.craigslist.org/tor/tls/d/toronto-hilti-kwik-bolt-ii-44pcs-item/6774609939.html
305,Warwood Sledge Hammer Head,$15,https://toronto.craigslist.org/tor/tls/d/toronto-warwood-sledge-hammer-head/6775228987.html
306,Concrete Steel Pick Axes,$40,https://toronto.craigslist.org/tor/tls/d/toronto-concrete-steel-pick-axes/6775231240.html
307,Steel Wire Brush,$5,https://toronto.craigslist.org/tor/tls/d/toronto-steel-wire-brush/6775231612.html
308,Vintage strong & sturdy wood tool box !,$25,https://toronto.craigslist.org/tor/tls/d/east-york-vintage-strong-sturdy-wood/6774199699.html
309,Vintage 11-inch Green Metal Toolbox with Handle,$10,https://toronto.craigslist.org/yrk/tls/d/north-york-vintage-11-inch-green-metal/6794363048.html
310,Kitchen tools - New,$5,https://toronto.craigslist.org/drh/hsh/d/whitby-kitchen-tools-new/6790540932.html
311,16oz Hammer,$6,https://toronto.craigslist.org/tor/tls/d/toronto-16oz-hammer/6794328238.html
312,Terra Tool Bag - Brand NEW,$25,https://toronto.craigslist.org/tor/tls/d/toronto-terra-tool-bag-brand-new/6794105753.html
313,Paslode Cordless 16 GA Straight Finish Nailer,$250,https://toronto.craigslist.org/tor/tls/d/toronto-paslode-cordless-16-ga-straight/6793829796.html
314,Sturdy workbench for sale,$300,https://toronto.craigslist.org/tor/tls/d/toronto-sturdy-workbench-for-sale/6793649654.html
315,Kids Toolbox and Tools,$5,https://toronto.craigslist.org/drh/bab/d/pickering-kids-toolbox-and-tools/6793590832.html
316,Table Saw - Saw Blade Holder,$10,https://toronto.craigslist.org/drh/tls/d/pickering-table-saw-saw-blade-holder/6793559154.html
317,Snapon Snap-on 16 pc Die Grinder + Accessories - BRAND NEW,$280,https://toronto.craigslist.org/drh/tls/d/pickering-snapon-snap-on-16-pc-die/6793553923.html
318,3 Antique IH INTERNATIONAL HARVESTER tractor tool boxes !,$0.00,https://toronto.craigslist.org/tor/tls/d/3-antique-ih-international-harvester/6773519659.html
319,Sanding Disks Sandpaper - 8 inch - 120 Grit - 50pcs (8),$20,https://toronto.craigslist.org/drh/tls/d/pickering-sanding-disks-sandpaper-8/6793517571.html
320,Sanding Disks Sandpaper - 12 inch - 240 Grit - 100pcs (7),$40,https://toronto.craigslist.org/drh/tls/d/pickering-sanding-disks-sandpaper-12/6793516413.html
321,Sanding Disks Sandpaper - 12 inch - 120 Grit - 50pcs (6),$20,https://toronto.craigslist.org/drh/tls/d/pickering-sanding-disks-sandpaper-12/6793510984.html
322,Sanding Disks Sandpaper - 12 inch - 320 Grit - 100pcs (4),$20,https://toronto.craigslist.org/drh/tls/d/pickering-sanding-disks-sandpaper-12/6793509362.html
323,Sanding Disks Sandpaper - 12 inch - 120 Grit - 50pcs (5),$20,https://toronto.craigslist.org/drh/tls/d/pickering-sanding-disks-sandpaper-12/6793510185.html
324,Sanding Disks Sandpaper - 12 inch - 120 Grit - 100pcs (2),$40,https://toronto.craigslist.org/drh/tls/d/pickering-sanding-disks-sandpaper-12/6793507380.html
325,Sanding Disks Sandpaper - 12 inch - 120 Grit - 50pcs (3),$20,https://toronto.craigslist.org/drh/tls/d/pickering-sanding-disks-sandpaper-12/6793508473.html
326,Abrasive Cutoff Wheels - 9 inch - Qty 10 (1),$50,https://toronto.craigslist.org/drh/tls/d/pickering-abrasive-cutoff-wheels-9-inch/6793501641.html
327,"10"" Bench Saw",$100,https://toronto.craigslist.org/tor/tls/d/north-york-10-bench-saw/6793471994.html
328,Assorted Flashlights - NINE in TOTAL,$20,https://toronto.craigslist.org/drh/tls/d/pickering-assorted-flashlights-nine-in/6793429290.html
329,chisels,$40,https://toronto.craigslist.org/tor/tls/d/north-york-chisels/6793400360.html
330,Mastercraft Circular Saw for sale - 14A,$40,https://toronto.craigslist.org/tor/tls/d/mastercraft-circular-saw-for-sale-14a/6793400744.html
331,Carlisle CC Burner - flameworking torch,$900,https://toronto.craigslist.org/tor/tls/d/toronto-carlisle-cc-burner-flameworking/6793395865.html
332,"ROPE 1/2""x 100'",$15,https://toronto.craigslist.org/drh/tls/d/scarborough-rope-1-2x-100/6774163573.html
333,TOOLS FOR AUTO -  $4 EACH,$4,https://toronto.craigslist.org/tor/tls/d/north-york-tools-for-auto-4-each/6782709718.html
334,Brand New Propane Torch w/2 Extra Nozzle,$40,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-propane-torch-2/6793201786.html
335,Brand New 3ton or 6 ton Jack Stand,$0.00,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-3ton-or-6-ton-jack/6793200812.html
336,BRAND NEW 2PCS STRAPPING TOOL(PACKING TOOL),$40,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-2pcs-strapping/6793201181.html
337,Brand New Palm Nailer,$40,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-palm-nailer/6793201406.html
338,Snow Blower,$400,https://toronto.craigslist.org/tor/tls/d/scarborough-snow-blower/6793099235.html
339,Milwaukee M18-M12 Charger,$50,https://toronto.craigslist.org/tor/tls/d/thornhill-milwaukee-m18-m12-charger/6793077943.html
340,Hot Tools Hair Iron,$10,https://toronto.craigslist.org/tor/app/d/toronto-hot-tools-hair-iron/6793049288.html
341,Gas SnowBlower,$65,https://toronto.craigslist.org/tor/tls/d/north-york-gas-snowblower/6778749398.html
342,Black & Decker AAW100 8-Inch Auto Wrench Adjusting Wrench,$10,https://toronto.craigslist.org/tor/tls/d/black-decker-aaw100-8-inch-auto-wrench/6773164259.html
343,Stanley and Mastercraft Laser Line Levels,$40,https://toronto.craigslist.org/tor/tls/d/stanley-and-mastercraft-laser-line/6773164827.html
344,Mastercraft Toolbox 58-0825-2 with dual hinged top,$40,https://toronto.craigslist.org/tor/tls/d/mastercraft-toolboxwith-dual-hinged-top/6773146149.html
345,Maktec by Mikita Cordless Drill,$35,https://toronto.craigslist.org/tor/tls/d/toronto-maktec-by-mikita-cordless-drill/6792697399.html
346,drill,$25,https://toronto.craigslist.org/tor/tls/d/north-york-drill/6792647165.html
347,Stud Sensor HD25 stud finder,$15,https://toronto.craigslist.org/mss/tls/d/mississauga-stud-sensor-hd25-stud-finder/6792333216.html
348,BRAND NEW 20V LITHIUM-ION SDS+ CORDLESS ROTARY HAMMER DRILL,$80,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-20v-lithium-ion/6792315135.html
349,30 PC COMBINATION HEX KEY,$12,https://toronto.craigslist.org/tor/tld/d/north-york-30-pc-combination-hex-key/6792314587.html
350,"Financial Accounting: Tools for Business Decision-Making, 6th edition",$30,https://toronto.craigslist.org/tor/bks/d/toronto-financial-accounting-tools-for/6792140252.html
351,"Managerial Accounting: Tools for Business Decision-Making, 4th edition",$35,https://toronto.craigslist.org/tor/bks/d/toronto-managerial-accounting-tools-for/6792140276.html
352,"Managerial Accounting: Tools for Business Decision-Making, 4th edition",$35,https://toronto.craigslist.org/tor/bks/d/toronto-managerial-accounting-tools-for/6792140305.html
353,"Financial Accounting: Tools for Business Decision-Making, 6th edition",$25,https://toronto.craigslist.org/tor/bks/d/toronto-financial-accounting-tools-for/6792139462.html
354,OSCILLATING MULTIFUNCTION DREMEL/BOSCH/MULTIMASTER FIT 13 pc BLADE KIT,$89,https://toronto.craigslist.org/tor/tls/d/oscillating-multifunction-dremel-bosch/6792095809.html
355,OSCILLATING MULTITOOL PORTER CABLE. BLACK & DECKER. STANLEY BLADE KIT,$49,https://toronto.craigslist.org/tor/tls/d/oscillating-multitool-porter-cable/6792096419.html
356,ROCKWELL SONICRAFTER/RIDGID/RYOBI OSCILLATING MULTI-TOOL BLADES,$89,https://toronto.craigslist.org/tor/tls/d/rockwell-sonicrafter-ridgid-ryobi/6792097394.html
357,Hilti GX120,$375,https://toronto.craigslist.org/bra/tls/d/brampton-south-hilti-gx120/6792045578.html
358,"OSCILLATING BLADES MULTI FUNCTION ROCKWELL, RYOBI & RIDGID COMPATIBLE",$30,https://toronto.craigslist.org/tor/tls/d/oscillating-blades-multi-function/6791967543.html
359,MULTI FUNCTION (FEIN SUPERCUT COMPATIBLE) OSCILLATING BLADES,$30,https://toronto.craigslist.org/tor/tls/d/multi-function-fein-supercut-compatible/6791968703.html
360,OSCILLATING BLADES MULTI FUNCTION (FEIN MULTIMASTER COMPATIBLE),$30,https://toronto.craigslist.org/tor/tls/d/oscillating-blades-multi-function-fein/6791969553.html
361,10 GALLON 6.5 HP GAS WHEELBARROW AIR COMPRESSOR,$800,https://toronto.craigslist.org/tor/tld/d/north-york-10-gallon-65-hp-gas/6791494884.html
362,BRAND NEW MANIFOLD GAUGE SET,$40,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-manifold-gauge-set/6791493780.html
363,Brand New Portable Industrial Fan Blower,$90,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-portable/6791494388.html
364,6 Step Step Bit 1/4 shank,$10,https://toronto.craigslist.org/tor/tld/d/north-york-6-step-step-bit-1-4-shank/6791494638.html
365,"Brand New 4-3/8"" Aluminum Suction Cup and Dent Puller",$10,https://toronto.craigslist.org/tor/tld/d/north-york-brand-newaluminum-suction/6791494162.html
366,Tools,$10,https://toronto.craigslist.org/tor/tls/d/toronto-tools/6782889915.html
367,plyers and tape measure,$30,https://toronto.craigslist.org/tor/tls/d/north-york-plyers-and-tape-measure/6791296400.html
368,Jobmate 5-Pc. Wrecking Bar Set,$25,https://toronto.craigslist.org/yrk/tls/d/north-york-jobmate-5-pc-wrecking-bar-set/6770612806.html
369,drill,$25,https://toronto.craigslist.org/tor/tls/d/north-york-drill/6791008936.html
370,Scale Torque Wrench,$30,https://toronto.craigslist.org/tor/tls/d/north-york-scale-torque-wrench/6790940022.html
371,chisels,$50,https://toronto.craigslist.org/tor/tls/d/north-york-chisels/6790911432.html
372,Brand New Wood Handle Hole digger,$30,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-wood-handle-hole/6790775352.html
373,Brand New Fuel Pump and Vacuum Tester,$30,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-fuel-pump-and/6790775634.html
374,"Brand New 14"" Cut Off Saw",$0.00,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-14-cut-off-saw/6790774926.html
375,Reciprocating hack saw 600V,$1800,https://toronto.craigslist.org/yrk/tls/d/woodbridge-reciprocating-hack-saw-600v/6790710972.html
376,All sizes of Brand New Diamond Blade and Saw Blade,$5,https://toronto.craigslist.org/tor/tld/d/north-york-all-sizes-of-brand-new/6790678540.html
377,Rubber Air Hose 3/8-Inch,$45,https://toronto.craigslist.org/mss/tls/d/mississauga-rubber-air-hose-3-8-inch/6790542872.html
378,Assorted tools,$15,https://toronto.craigslist.org/mss/tls/d/mississauga-assorted-tools/6790541745.html
379,Wooden handles,$15,https://toronto.craigslist.org/tor/tls/d/toronto-wooden-handles/6790508056.html
380,"Hammerdrill, DeWalt",$120,https://toronto.craigslist.org/tor/tls/d/york-hammerdrill-dewalt/6790365242.html
381,Jaguar service Manuel's &grinding disc,$20,https://toronto.craigslist.org/tor/tls/d/north-york-jaguar-service-manuels/6790318769.html
382,CLOTHING STORE PRICE TAGGING GUN pricing tag,$25,https://toronto.craigslist.org/tor/tls/d/toronto-clothing-store-price-tagging/6790229138.html
383,BRAND NEW 40PC TAP & DIE SET MM,$30,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-40pc-tap-die-set-mm/6789864658.html
384,Brand New 20V LI-ION Cordless Drill / Impact Driver Kit,$150,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-20v-li-ion/6789864957.html
385,BRAND NEW 9PC LOCK OUT TOOL KIT (On Sale),$10,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-9pc-lock-out-tool/6789864426.html
386,"Sale opportunities - electronics, computers, sports, tools",$10,https://toronto.craigslist.org/mss/bfs/d/mississauga-sale-opportunities/6789844023.html
387,"New spark plugs for roto-tillers, snow-blowers and other small engines",$5,https://toronto.craigslist.org/yrk/tls/d/north-york-new-spark-plugs-for-roto/6789617891.html
388,brand new snowblower,$550,https://toronto.craigslist.org/mss/tls/d/brampton-brand-new-snowblower/6789579166.html
389,used but 100% working condition JOBMATE 1600 Electric Power Washer!!!,$69,https://toronto.craigslist.org/yrk/tls/d/thornhill-used-but-100-working/6789336955.html
390,used Makita 14.4V drills with battery & charger,$39,https://toronto.craigslist.org/yrk/tls/d/thornhill-used-makita-144v-drills-with/6789334509.html
391,Torque multiplier,$1000,https://toronto.craigslist.org/oak/tls/d/burlington-torque-multiplier/6789312419.html
392,Looking for woodworking/carpentry tools! Old or New! Retiring? Closing,$0.00,https://toronto.craigslist.org/tor/wan/d/toronto-looking-for-woodworking/6789179016.html
393,Air compressor hardly used,$200,https://toronto.craigslist.org/tor/tls/d/north-york-air-compressor-hardly-used/6789160739.html
394,BRAND NEW JUMP STARTER / PERSONAL POWER SUPPLY,$130,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-jump-starter/6788993286.html
395,BRAND NEW 2TON FOLDING CHERRY PICKER,$290,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-2ton-folding/6788992770.html
396,6FT EXTRA LONG HSS DRILL BIT,$30,https://toronto.craigslist.org/tor/tld/d/north-york-6ft-extra-long-hss-drill-bit/6788992991.html
397,Measuring Wheel,$10,https://toronto.craigslist.org/tor/tld/d/north-york-measuring-wheel/6788993720.html
398,BRAND NEW BENCH GRINDER STAND,$50,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-bench-grinder-stand/6788992508.html
399,Ultrasonic measuring device,$35,https://toronto.craigslist.org/mss/tls/d/mississauga-ultrasonic-measuring-device/6788931123.html
400,price gun,$50,https://toronto.craigslist.org/tor/tls/d/toronto-price-gun/6770009067.html
401,Bolt Cutter,$15,https://toronto.craigslist.org/tor/tls/d/toronto-bolt-cutter/6788924991.html
402,BENCHMARK  4 Piece Carbon Door Installation Lock Kit - New,$20,https://toronto.craigslist.org/mss/tls/d/mississauga-benchmark-4-piece-carbon/6788857950.html
403,"Dual Hinged Top Toolbox, Mastercraft 58-0825-2",$40,https://toronto.craigslist.org/tor/tls/d/dual-hinged-top-toolbox-mastercraft/6769062104.html
404,"Jobmate Folding Work Table, 13 3/4 x 23 3/4 x 31"", NEW open box",$0.00,https://toronto.craigslist.org/tor/tls/d/jobmate-folding-work-tablenew-open-box/6769062954.html
405,plyers and tape measure,$30,https://toronto.craigslist.org/tor/tls/d/north-york-plyers-and-tape-measure/6788705014.html
406,Paint drying rack,$700,https://toronto.craigslist.org/tor/tls/d/scarborough-paint-drying-rack/6768644384.html
407,Briggs & Stratton generator for sale,$450,https://toronto.craigslist.org/tor/tls/d/etobicoke-briggs-stratton-generator-for/6788680131.html
408,drill,$25,https://toronto.craigslist.org/tor/tls/d/north-york-drill/6788671038.html
409,Scale Torque Wrench,$30,https://toronto.craigslist.org/tor/tls/d/north-york-scale-torque-wrench/6788602574.html
410,Brand New 3pc Torque Screwdriver,$5,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-3pc-torque/6788449417.html
411,"Mastercraft 3/8"" Drill",$20,https://toronto.craigslist.org/tor/tls/d/toronto-mastercraft-3-8-drill/6788332882.html
412,UNIVERSAL OVERHEAD VALVE SPRING COMPRESSOR,$15,https://toronto.craigslist.org/tor/tld/d/north-york-universal-overhead-valve/6788267199.html
413,11 PC. MANIFOLD ADAPTORS,$25,https://toronto.craigslist.org/tor/tld/d/north-york-11-pc-manifold-adaptors/6788266179.html
414,BRAND NEW 5.5HP 4STROKE COMPACTOR,$800,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-55hp-4stroke/6788266381.html
415,BRAND NEW 18PC RUBBER INSULATED CLAMP,$10,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-18pc-rubber/6788266562.html
416,BRAND NEW 8 PCS WING TOGGLE BOLT ASSORTMENT,$10,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-8-pcs-wing-toggle/6788266845.html
417,Dymax Professional Grass Trimmer Line,$9,https://toronto.craigslist.org/yrk/tls/d/north-york-dymax-professional-grass/6788103449.html
418,Mastercraft Maximum 4-in-1 Laser Pro,$30,https://toronto.craigslist.org/mss/tls/d/mississauga-mastercraft-maximum-4-in-1/6788075907.html
419,North Rite-On Safety Fall Harness  save money!!!,$250,https://toronto.craigslist.org/mss/tls/d/mississauga-north-rite-on-safety-fall/6788076370.html
420,Snow Plow (SnowEx 8100),$8800,https://toronto.craigslist.org/tor/tls/d/toronto-snow-plow-snowex-8100/6788003749.html
421,plyers and tape measure,$35,https://toronto.craigslist.org/tor/tls/d/north-york-plyers-and-tape-measure/6787693192.html
422,Brand New Portable Variable Speed Metal Cutting Bandsaw,$220,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-portable-variable/6787660358.html
423,Power Tools Li-ion/Ni-Cad Battery Replacement,$40,https://toronto.craigslist.org/tor/tld/d/north-york-power-tools-li-ion-ni-cad/6787641759.html
424,5PCS DIAMOND HOLE SAW SET,$35,https://toronto.craigslist.org/tor/tld/d/north-york-5pcs-diamond-hole-saw-set/6787640360.html
425,"42"" Delineator Post with Base",$30,https://toronto.craigslist.org/tor/tld/d/north-york-42-delineator-post-with-base/6787637400.html
426,Portable Manual Car Gas Oil Water Liquid Transfer Hand pump,$6,https://toronto.craigslist.org/tor/tld/d/north-york-portable-manual-car-gas-oil/6787639008.html
427,TOOLS FOR AUTO - ASSORTED -  $4 EACH,$4,https://toronto.craigslist.org/tor/tls/d/north-york-tools-for-auto-assorted-4/6787599912.html
428,Dual Scale Torque Wrench,$35,https://toronto.craigslist.org/tor/tls/d/north-york-dual-scale-torque-wrench/6787381078.html
429,Work light,$20,https://toronto.craigslist.org/tor/tls/d/north-york-work-light/6768252179.html
430,nails,$2,https://toronto.craigslist.org/tor/tls/d/north-york-nails/6787204423.html
431,Leica Disto E7500i Laser Distance Meter,$450,https://toronto.craigslist.org/tor/tls/d/york-leica-disto-e7500i-laser-distance/6787141890.html
432,COMPACT METAL BENDER YP-9,$109,https://toronto.craigslist.org/mss/tld/d/burnaby-compact-metal-bender-yp-9/6766405076.html
433,PIPELINE FILES FOR SALE,$0.00,https://toronto.craigslist.org/mss/tls/d/pipeline-files-for-sale/6775372194.html
434,Crates For Sale,$0.00,https://toronto.craigslist.org/mss/tls/d/crates-for-sale/6775372985.html
435,Glass Razor Scrapers,$0.00,https://toronto.craigslist.org/mss/tls/d/glass-razor-scrapers/6775373423.html
436,Handsaw Sale,$0.00,https://toronto.craigslist.org/mss/tls/d/handsaw-sale/6775370730.html
437,Chainsaw and Home & Garden Files,$0.00,https://toronto.craigslist.org/mss/tls/d/chainsaw-and-home-garden-files/6775379615.html
438,EGO pole saw attachment,$75,https://toronto.craigslist.org/tor/tls/d/east-york-ego-pole-saw-attachment/6786886494.html
439,Tools For Sale - Wood-Miller Saw & Knife Ltd.,$0.00,https://toronto.craigslist.org/mss/tls/d/tools-for-sale-wood-miller-saw-knife-ltd/6775372562.html
440,Forestry Files & Accessories,$0.00,https://toronto.craigslist.org/mss/tls/d/mississauga-forestry-files-accessories/6775382249.html
441,Hobby Knife Set - 13 Piece,$0.00,https://toronto.craigslist.org/mss/tls/d/mississauga-hobby-knife-set-13-piece/6786854748.html
442,chisels,$50,https://toronto.craigslist.org/tor/tls/d/north-york-chisels/6786826846.html
443,drill,$25,https://toronto.craigslist.org/tor/tls/d/north-york-drill/6786816169.html
444,"BRAND NEW 7""X6"" SCRAPER WITH 54"" LONG HANDLE",$17,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-7x6-scraper-with/6786726048.html
445,Brand New Electric Shears,$80,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-electric-shears/6786722882.html
446,Trim and Molding Cutter,$26,https://toronto.craigslist.org/tor/tld/d/north-york-trim-and-molding-cutter/6786723280.html
447,"Brand new 10"" Random Orbit Polisher/ 7"" Polisher/sander Variable Speed",$40,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-10-random-orbit/6786722271.html
448,New Face Shield Viser,$10,https://toronto.craigslist.org/tor/tld/d/north-york-new-face-shield-viser/6786722600.html
449,Dremel router attachment Model 229 new,$40,https://toronto.craigslist.org/mss/tls/d/mississauga-dremel-router-attachment/6786591602.html
450,Fisher Price Laugh and Learn Tool Bag -- My Learning Tools,$10,https://toronto.craigslist.org/yrk/tag/d/fisher-price-laugh-and-learn-tool-bag/6786570740.html
451,"Kaufman Tile Cutter, Ceramics Tool",$40,https://toronto.craigslist.org/tor/tls/d/toronto-kaufman-tile-cutter-ceramics/6776010495.html
452,Vintage National Super Service Co (NSS) Super Suction Model M-1,$225,https://toronto.craigslist.org/tor/tls/d/etobicoke-vintage-national-super/6786418284.html
453,Custom Work Table 14' x 4',$500,https://toronto.craigslist.org/yrk/tls/d/richmond-hill-custom-work-table-14-4/6786297804.html
454,Chopsaw,$65,https://toronto.craigslist.org/tor/tls/d/north-york-chopsaw/6768977196.html
455,13WATTS ELECTRIC ENGRAVER,$20,https://toronto.craigslist.org/tor/tld/d/north-york-13watts-electric-engraver/6786126896.html
456,PROFESSIONAL LAMINATE FLOORING CUTTER,$140,https://toronto.craigslist.org/tor/tld/d/north-york-professional-laminate/6786127214.html
457,Brand New 1 ton/ 2 ton/ 3 ton Chain Hoist,$50,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-1-ton-2-ton-3-ton/6786125956.html
458,Angle Hex Driver with Extension / Quick Change System,$15,https://toronto.craigslist.org/tor/tld/d/north-york-angle-hex-driver-with/6786126280.html
459,Pick with Wood Handle,$26,https://toronto.craigslist.org/tor/tld/d/north-york-pick-with-wood-handle/6786126563.html
460,BENCH DRILL,$110,https://toronto.craigslist.org/tor/tls/d/toronto-bench-drill/6766912088.html
461,MITER TABLE,$99,https://toronto.craigslist.org/tor/tls/d/toronto-miter-table/6766904907.html
462,PLUNGE ROUTER,$99,https://toronto.craigslist.org/tor/tls/d/toronto-plunge-router/6766907835.html
463,Sun Jan 6: Garage sale - Dewalt Makita Bosch tools up to 70% off,$0.00,https://toronto.craigslist.org/yrk/tls/d/markham-sun-jan-6-garage-sale-dewalt/6786026786.html
464,Motomaster and Pit Stop 12 volt Air Compressors,$0.00,https://toronto.craigslist.org/tor/tls/d/motomaster-and-pit-stop-12-volt-air/6766014436.html
465,Master Craft Tile Saw,$100,https://toronto.craigslist.org/tor/tls/d/scarborough-master-craft-tile-saw/6785890507.html
466,Garage Push Broom,$7,https://toronto.craigslist.org/tor/tls/d/toronto-garage-push-broom/6785889080.html
467,Zircon Ultrasonic Measure With Laser Targeting,$55,https://toronto.craigslist.org/tor/tls/d/zircon-ultrasonic-measure-with-laser/6785871985.html
468,Air hawk cordless,$80,https://toronto.craigslist.org/yrk/tls/d/thornhill-air-hawk-cordless/6785624747.html
469,Impact Wrench - CP-7775,$420,https://toronto.craigslist.org/mss/tls/d/mississauga-impact-wrench-cp-7775/6785606297.html
470,"Brand New 5"" High Speed Air Sander",$40,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-5-high-speed-air/6785605184.html
471,"2"" 18 Ga Brad Nailer &1-5/8"" Stapler Combo",$60,https://toronto.craigslist.org/tor/tld/d/north-york-2-18-ga-brad-nailerstapler/6785604414.html
472,"Brand New 19"" Tool Box",$25,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-19-tool-box/6785604632.html
473,"Pipe Tri-stand Chain Vise for 1/8"" to 6"" Pipes",$300,https://toronto.craigslist.org/tor/tld/d/north-york-pipe-tri-stand-chain-vise/6785604823.html
474,Brand New 1 ton Arbor Press/3 ton Arbor press,$70,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-1-ton-arbor-press/6785605007.html
475,HOLE DRILLER,$49,https://toronto.craigslist.org/tor/tls/d/toronto-hole-driller/6785523322.html
476,SHINGLES REMOVER,$49,https://toronto.craigslist.org/tor/tls/d/toronto-shingles-remover/6785521771.html
477,20A Twist lock plugs,$5,https://toronto.craigslist.org/tor/tls/d/toronto-20a-twist-lock-plugs/6774014670.html
478,Portable Tool Kit 42 Piece Tool Kit with Leather Case,$20,https://toronto.craigslist.org/mss/tls/d/mississauga-portable-tool-kit-42-piece/6785430975.html
479,Belkin Professional Computer Tool Kit,$20,https://toronto.craigslist.org/mss/tls/d/mississauga-belkin-professional/6785427082.html
480,Grip Grease Gun,$45,https://toronto.craigslist.org/tor/tls/d/grip-grease-gun/6784972765.html
481,Brand New Nylon Gears,$25,https://toronto.craigslist.org/bra/tls/d/brampton-brand-new-nylon-gears/6784833478.html
482,Flame Resistant Bib Rain Pant 2XL/Lg,$45,https://toronto.craigslist.org/tor/tls/d/toronto-flame-resistant-bib-rain-pant/6784819330.html
483,Jobmate dremel 6-7 speeds,$25,https://toronto.craigslist.org/tor/tls/d/jobmate-dremel-6-7-speeds/6784781789.html
484,Winter Rounded Snow Shovel 28inch,$20,https://toronto.craigslist.org/tor/tls/d/toronto-winter-rounded-snow-shovel/6784770888.html
